mat_id,drop_values
mp-2675,"[0.9876124880756686, 0.9879649090860242, 0.9879736887536305, 0.9876150521378403, 0.9875906073975999, 0.9879649471308816, 0.9869782752456694, 0.9878716580460176, 0.9875031593063908]"
mp-2689,"[0.9840532286679251, 0.9720439142674786, 0.014087778254119157, 0.9748781712892018]"
mp-2707,"[0.8303251092672357, 2.494100552003401]"
mp-2716,[-1]
mp-2717,"[0.06654313853644385, 0.24517637839612405, 0.04646636517701523, 0.34763831978740045, 0.4118607425867449, 0.06164413465975055, 0.536480451751086, 0.7385076176587175]"
mp-2721,"[0.9418417341342807, 0.9682247990664216]"
mp-2729,"[0.9747673387295621, 0.9693257586962492]"
mp-2748,"[0.9666847005933281, 0.9667639504202914, 0.9670254158423677]"
mp-2750,"[0.9886634012675618, 0.9898450217534982, 0.9886081597665768, 0.9886095447212341, 0.9897411449982918, 0.9885725475113961]"
mp-2753,"[0.876289228176402, 0.9073290107359276, 0.6191190478507246, 0.1282708945277406, 0.8504901454214961]"
mp-2754,"[0.780498569411219, 0.9483078466654157, 0.8897263855863781, 0.948239965530835, 0.889427839367758, 0.9482736594346153, 0.8834263899026448]"
mp-2756,"[0.9688213519249494, 0.968761811974171, 0.9687000779660767]"
mp-2759,"[0.9847598371343524, 0.9853269702002895, 0.9818966131166503, 0.9818240653832858, 0.9817272480891411, 0.9817438533829248, 0.981720655362213, 0.9815889146495226, 0.9848639613417303, 0.9842745546353742]"
mp-2764,"[0.9891099777929854, 0.9897674393593768, 0.9904742556114968, 0.9905022498702213, 0.98964304407845, 0.9890306539653682, 0.9903522476066549, 0.990362939459173, 0.9894476072807415, 0.9888677095838211, 0.9901745901419264, 0.9902000721198665]"
mp-2779,"[0.9872987471263809, 0.990067081131, 0.9903934213191936, 0.9903367178125432, 0.9870774550806832, 0.9903692759426809, 0.9871752488295815]"
mp-2780,"[0.9895508783172268, 0.9897604940701702, 0.9890862008527314, 0.9895767257203839, 0.9920386712563576, 0.9897490181322954]"
mp-2794,"[0.9853602210835738, 0.9815013874445732, 0.9834140789084131, 0.9813659458639837, 0.985255402671588, 0.9868753385911853]"
mp-2801,"[0.5794094268021147, 0.2828870536505303, 0.5634634705597622, 0.2828970731562536, 0.39032122955780396]"
mp-2804,"[0.3607446541898726, 0.7790086106836897, 0.8750594095689994, 0.9143914028710438, 1.9150408125766758, 0.3762444230960528]"
mp-2827,"[0.27047763572857175, 0.9391557099353598, 0.9490225931618037]"
mp-2832,"[0.9854068890331422, 0.9719719728755807, 0.9720999331209003, 0.5358874873614108, 0.9711082693365698, 0.9726418972243844, 0.9960098801891643]"
mp-2837,"[0.9514820198016732, 0.9425725572804156, 0.25856889036169683]"
mp-2838,"[0.2077501903706061, -0.0038127547381394825, 0.007929417917524703, 0.022084387049888545, 0.02296742057523022, 0.26246948927246455]"
mp-2839,[0.9547586439688058]
mp-2840,"[0.9677391807834631, 0.9675363815948707, 0.9676927642106148, 0.9674771131696089, 0.9676308352460525, 0.9675482957850702]"
mp-2848,"[0.9747478972539816, 0.9770961390640828, 0.9749863821906701]"
mp-2849,"[0.9687056157718787, 0.9646738181064443, 0.9632372302068747]"
mp-2856,"[0.2996103230595419, 0.24268629406621603, 0.3817092540916265, 0.24260908492057226, 0.29303801222657033, 0.8520778965521236, 0.41105867526668094, 0.9029310186025354]"
mp-2863,"[0.9569688123460398, 0.9567800848682843, 0.9569566897580977]"
mp-2868,"[0.9533200096046698, 0.9532993281825013, 0.9413162634876164, 0.9398268909915592]"
mp-2878,"[0.9940644545241945, 0.9406279667634005, 0.9946350901582545, 0.9897644337755507, 0.9427040717628936]"
mp-2879,"[0.9644878395082505, 0.9607098439811438, 0.9631713659929186, 0.9627402630290471]"
mp-2882,"[0.998979487376042, 0.992892505165418, 0.994931856567475, 0.994500085781614, 0.9989988420023937, 0.9949499813512566]"
mp-2883,"[0.9429520680127944, 0.9928039609344018, 0.9818713584485685, 0.9797290379662369, 0.9806098238239813, 0.9798704687922192, 0.9785718000852002, 0.9883451080866705]"
mp-2884,"[0.9152577959313007, 0.9694763186464547, 0.8588101490171608, 0.5093447764603907, 0.8593893587856617, 0.7576086091785508, -0.16819082751511955]"
mp-2885,"[0.9774068143105724, 0.9457226594796744, 0.9773595076366177, 0.945435190049891, 0.9769843573012095, 0.9450427277432654]"
mp-2892,"[0.9909435467429719, 0.9908450476161558, 0.9922787081724461, 0.9906516523056149, 0.9877777473257376, 0.9933334254828453]"
mp-2895,"[0.9908779779992539, 0.9589054671853973, 0.9885051133341343, 0.9929743897548629, 0.9581500076509426]"
mp-2903,"[0.9337465837535804, 1.0007215672943233]"
mp-2910,"[0.9900750168636161, 0.9887780299399538, 0.9947792536835566, 0.9882548518171247, 0.9904052107237723]"
mp-2911,"[0.8191392300722253, 0.8964768466199535, 0.6803061544730616, 0.815561335641639, 0.3850297865522043, 0.7561257774842856]"
mp-2923,"[0.9180349237073352, 0.9208383294520003]"
mp-2928,"[0.9982972697251269, 0.9982828699741976, 0.9906564785956304, 0.999535409832785]"
mp-2931,"[0.9924785508437571, 0.9701574437709961, 0.9924717888340278, 0.9821092349683617]"
mp-2939,"[0.989181561912027, 0.9891844030515887, 0.9901728714131819]"
mp-2943,"[0.9958070779023139, 0.9931529886156594, 0.9956706025916526, 0.9928608399695839, 0.9931763784827599, 0.995602303645011, 0.9927013633569427, 0.9930438848771221, 0.9952519294267971]"
mp-2948,"[0.9444878210645498, 0.9133358435405333, 0.9313273637150746, 0.9432067287032646, 0.9226294585136249, 0.9132351498431709, 0.9319789148024334]"
mp-2951,[-1]
mp-2955,"[0.9945356679765166, 0.9936396495854738, 0.9938599877076231, 0.9944722762139611]"
mp-2956,"[0.967504370136662, 0.9701526244467963, 0.9657742928554166, 0.9683880688727021, 0.9670108474616771, 0.9682201289357638]"
mp-2965,[0.9364717889332187]
mp-2968,"[0.6861733404424698, 0.9048634211375863]"
mp-2970,"[0.9953750805619372, 0.9511751996484423, 0.9951512419600348, 0.9591391521524067, 0.9950152166944686]"
mp-2971,[0.9181267196518474]
mp-2973,"[0.980719325501872, 0.9802323989702234, 0.981319920700945, 0.9795937560280994, 0.9895239247509151]"
mp-2980,"[0.9758886947391417, 0.9814142752776495, 0.9907087512521733, 0.9898285080034575, 0.9742299121215716, 0.9768950622475728, 0.9807719683607304, 0.9904819099063987, 0.989793266988339, 0.9724656013731878]"
mp-2981,[-1]
mp-2983,[-1]
mp-2995,"[0.9881020943198155, 0.9953591408788747, 0.995347507933552, 0.988033650989822]"
mp-3006,"[0.9780362188978527, 0.9970208101350135, 0.978450354066194, 0.974582049552589]"
mp-3010,"[0.9945537535826875, 0.9959295172385628, 0.9945946705834414, 0.994644265537727, 0.9942978787980791]"
mp-3017,"[0.9964361140528947, 0.9963210448275933]"
mp-3031,"[0.9637076553234466, 0.9671438668358174, 0.9646257399830461, 0.9589729600892429, 0.994925620980591, 0.9630859256405204, 0.9605098700744316, 0.9958675201569724, 0.9585153221736531]"
mp-3032,"[0.9709883463746836, 0.9990623453207673, 0.9704352159028438, 0.998656339439144, 0.9983531704807798, 0.9734473704611252]"
mp-3033,"[0.9975552230741281, 0.9785982966279878, 0.9767245951951505, 0.996585390004334, 0.9754862563100899, 0.9761879436053157, 0.9798543652849829, 0.9812030887017101]"
mp-3035,[0.9283197950175901]
mp-3037,"[0.9654318121835259, 0.9479915651297247]"
mp-3042,"[0.9826425747858427, 0.9988159303532539, 0.9827877752710612, 0.9988044614772399, 0.9823350987660989, 0.9987883424499943]"
mp-3045,"[0.9823500837568852, 0.9825373865361106, 0.9868085677153772, 0.9822921381310993]"
mp-3048,"[0.9686797959390548, 0.935309362172879]"
mp-3050,"[0.9784731598041967, 0.9733038794669006, 0.9783110055662801, 0.9730981944108653, 0.9782674543591636, 0.9732575332514433]"
mp-3051,"[0.9907489677176065, 0.9905492338671504, 0.9662894224533236, 0.9891557511209836, 0.9913992988239968]"
mp-3071,"[0.9907741379241812, 0.9898029858538243, 0.9888205885524785, 0.9888302716197171, 0.9897449813868991]"
mp-3073,"[0.9766148329604446, 0.9889582036246688, 0.9879306415630642, 0.9891067875762916, 0.9748776376937159, 0.9773679484501169, 0.9888696718489404, 0.9876816369879632, 0.98909053418718, 0.9733993543498066]"
mp-3074,"[0.9951389149002129, 0.9753606597856745, 0.9950966405737277, 0.9755829083048204, 0.9950474998433593, 0.9950400369147748]"
mp-3075,"[0.9898214762084848, 0.82824196813051, 0.8851529965695383, 0.9838906419969965, 0.8386379017775747, 0.8991323449829118]"
mp-3079,"[0.9770226800248841, 0.9760717575686509, 0.9798542883864615, 0.9763169411566663, 0.9758795696559404, 0.9802993372711873]"
mp-3080,"[0.9919111703794493, 0.9915207748227922, 0.9722304860238242, 0.9901606802449668, 0.9922309172314336, 0.9648236346867093]"
mp-3082,"[0.9093438177885279, 0.9892287151710293, 0.9251349656992757, 0.9914855768523428, 0.9062277802225348, 0.9894078525132156, 0.9208834724712532]"
mp-3084,"[0.9905414358889406, 0.9897348313316903, 0.9919066486216258, 0.991294962662995, 0.9899331256674977]"
mp-3094,"[0.9795122411246141, 0.9804504353352256, 0.979281138344779, 0.977717236867951, 0.976661281336973, 0.9773527928373676]"
mp-3107,"[0.9886731285829606, 0.8702421161398927, 0.6630204306412966]"
mp-3109,"[0.33722839403963994, 0.7264626696966454]"
mp-3114,[-1]
mp-3118,"[0.52830371715801, 0.35498207139201304, 0.3617727303487408, 0.5510550407668126, 0.36152339910163106, 0.3569361299013674]"
mp-3120,"[0.9989005676182223, 0.9949808149001392, 0.9988627737078692, 0.9931562087410729, 0.9947218460417016, 0.9951081405716262]"
mp-3138,"[0.9105849406033656, 0.9104292262973327, 0.9099413678668833, 0.9081033414557057, 0.9087699235657976, 0.9068019679452012]"
mp-3142,"[0.8642860847801631, 0.9936319942455092, 0.8681790489239855, 0.9935655110804635, 0.8600026336994018, 0.9935498911905952]"
mp-3143,"[0.9145015591077841, 0.9937922807305615, 0.9083716628696772, 0.9937135522624744]"
mp-3154,"[0.9806584865238174, 0.9801949474699011, 0.9796547688871734, 0.9887640939384954, 0.9806218385035965]"
mp-3164,"[0.9124390578912663, 0.9950618551081706, 0.9939272987667749, 0.9080365653727663, 0.9955309624171329, 0.9290295246369633]"
mp-3172,"[0.9816241333593009, 0.9815182954441083, 0.9831506836222875, 0.9830925795624563]"
mp-3180,"[0.9810938207601122, 0.9710216572512677, 0.9795166195232747, 0.9813566485781838, 0.9717889436943784, 0.9804267582700018, 0.9805085875512914, 0.9716921506069818, 0.9802275075766731]"
mp-3193,"[0.959612127858603, 0.997639726215533, 0.9591462375334051, 0.9662578635188928, 0.9655144319531743, 0.9674842423458181, 0.9607724346886545, 0.9624190466791275, 0.9953412139064899]"
mp-3202,"[0.9891232472995168, 0.9898258313524192, 0.9897654426950159, 0.9890630551803631, 0.9897558259219603, 0.9896982768425431, 0.9899180812025072]"
mp-3217,"[0.9434549661421113, 0.9591410023702615]"
mp-3219,"[0.9910620418459744, 0.9908098467237496, 0.9907987852552678, 0.9901799504386456, 0.9929988433069135]"
mp-3222,"[0.9322141366917569, 0.9904124811716912, 0.9903154913328994, 0.9239332427741834]"
mp-3237,"[0.9956280989382756, 0.9957989454852946, 0.9998626583616708]"
mp-3249,"[0.9884839633494152, 0.9785945859501674, 0.9788945268462667, 0.9790220766484219, 0.988425576910369, 0.9785810162439557, 0.9785408175392254, 0.9787358411648275, 0.9883589436104349, 0.9782032451781123, 0.9783952832448298, 0.9782092951889361]"
mp-3252,"[0.9783134425902008, 0.9731734480787789, 0.9755667948613613, 0.9818048174228146, 0.993025680026224]"
mp-3257,"[0.9113683748815116, -0.1329510254132026, 0.9109487402561492, -0.2319594518872099, 0.9215919714583118, -0.20334364509429853, 0.943180949253423]"
mp-3258,"[0.9313468802150946, 0.9315353002007033]"
mp-3263,"[0.940185779039735, 0.956440592284054]"
mp-3269,"[0.9934365476977682, 0.9932516219565998, 0.9940567722627633]"
mp-3273,"[0.9401353006920142, 0.997349709177869, 0.9435289424283734, 0.9720815267990301, 0.936390643227635, 0.9720329141516122, 0.9450947525627147, 0.9717875685458333, 0.9316396918840772, 0.9711875262550853, 0.9328910767991708, 0.970988208215751]"
mp-3281,"[0.970706063582723, 0.9810916380358158, 0.9705186415261658, 0.9809156312031404]"
mp-3283,"[0.9985142106109192, 0.9778421560161095, 0.9963650606593135, 0.9753969775135367, 0.9745552801487423]"
mp-3284,"[0.8799686720368941, 0.9524688995846354]"
mp-3285,"[0.9795826561633811, 0.9801074981799791, 0.9771801970098063, 0.9797295423433503, 0.9798803679196384, 0.9770621074492777, 0.9795413139542122, 0.9801170663043741, 0.9764975780353737, 0.97933750680631, 0.9801897698913241, 0.9761171493581906, 0.9794459237200854, 0.9802236851380381, 0.9753161187034152, 0.9793321218495981, 0.9803061285739475, 0.9761078196544747]"
mp-3286,[0.9543684093203972]
mp-3288,"[0.0410274418123692, 0.7780454929678142, 0.05540133847827696, 0.8139695460375896, 0.06894355956101836, 0.8015927587710098]"
mp-3289,"[0.16346536131607728, 0.01728178315796263, 0.1720058919567276, 0.029431856402161075, 0.18130847525987895, 0.04115921819861718]"
mp-3297,[-1]
mp-3303,[0.955611074170695]
mp-3311,"[0.977469480501356, 0.9909636091965045, 0.9921326585746016, 0.9883219433310025, 0.9781797001046995, 0.9850071240067634]"
mp-3312,"[0.48258937287137876, 0.8716000664780894, 0.8080231391784294, 0.0109854355117321, 0.8280642531985367, 0.8719437483248194]"
mp-3319,"[0.984518966791645, 0.9844489377444586, 0.9843328947607284, 0.9843534764104819, 0.9841701326487218, 0.9842485626341607]"
mp-3325,[0.9429645192917969]
mp-3333,[0.989374661778762]
mp-3334,"[0.9498410783549377, 0.9931441342499164, 0.9804240112261124, 0.9778706161743693, 0.9786189790498764, 0.97791914539951, 0.9766761849273939, 0.9864803875556786]"
mp-3335,"[0.9922966477226828, 0.983980071647596, 0.9783016097418837, 0.9787606358871297, 0.9838487944873262, 0.9780864940777995, 0.9851112258951715, 0.9875231708660481]"
mp-3337,"[0.9897402109487742, 0.9905043167876546, 0.9904365787442364, 0.9896603648646277, 0.9896260983311662, 0.9904625730161495, 0.9903613508099838, 0.9895104337935163, 0.9895711286447139, 0.9903261513725724, 0.9902335071735723, 0.9893206237888926]"
mp-3338,"[0.9724463845569192, 0.9728591752472509, 0.9731315662040976, 0.9673630631223669]"
mp-3344,"[0.9580878236576633, 0.9602409898681548, 0.9602318807855083, 0.959889873392067, 0.9574776122857656, 0.9595018476487172]"
mp-3370,"[0.9934209754835539, 0.9811622923111326, 0.9787819054169945, 0.9796083926967294, 0.9788551310587555, 0.9776081686510245, 0.9790510136661514, 0.9799314155292453, 0.9790447147704128, 0.9873552763172277]"
mp-3372,"[0.914544816381476, 0.9974792761390727, 0.9093970554210425, 0.9980995498830619, 0.9120328558772867, 0.9979490006718186]"
mp-3374,[-1]
mp-3375,"[0.9882253841735612, 0.9805386480513782, 0.986041023478088, 0.9809194334904625, 0.9876495743572412, 0.9808312916592744, 0.9853073318624703, 0.9803477365380813, 0.9931326507741224, 0.987184869413771, 0.9805495017296093, 0.9853245240036327]"
mp-3378,[-1]
mp-3384,"[0.9889642071018611, 0.9725043973247116, 0.9847445691753784, 0.9776390759027744, 0.9728131331095828]"
mp-3397,"[0.9961536559145233, 0.96869457749392, 0.9942559472624166, 0.9939943301646992, 0.9774716954909974, 0.9947883474742076, 0.9744408814020415]"
mp-3400,[-1]
mp-3402,"[0.9728344625074334, 0.9184624055381975]"
mp-3404,"[0.9148696862557627, 0.9898833764211004, 0.9986689625034767, 0.9047566669419758, 0.9902442664860477, 0.9986751666426277]"
mp-3405,"[0.9815833830594993, 0.9800069159148883, 0.9801154833254175, 0.9816025978252966, 0.9802318470583473, 0.9807827722052922, 0.9802505229490265, 0.980074539803939, 0.9816488294983111, 0.9806613216673183]"
mp-3406,[0.9448457869698369]
mp-3408,"[0.9737285513045818, 0.9736663150841092, 0.9734803100125455, 0.9732916754899058, 0.9036315342191673]"
mp-3412,[0.9893729944700618]
mp-3414,"[0.9988859083460375, 0.9988372655800589, 0.998798410632953]"
mp-3416,"[0.9780667981285132, 0.9215797114010691, 0.9461023766163645, 0.7524968357697562, 0.9107970437129638, 0.8850799717793967]"
mp-3417,"[0.9319182412769056, 0.9914735446260782, 0.9300477389243083, 0.9926614049186682, 0.9898642247718201, 0.9161074162467401]"
mp-3419,"[0.9878571635937967, 0.9992496106592756, 0.9903705859910951]"
mp-3430,"[0.9499292101365842, 0.9458946492686178, 0.9524641184458988, 0.9428005228212976, 0.9548584703364951, 0.9422520673853603]"
mp-3437,[0.934006328958277]
mp-3446,"[0.9909171431315696, 0.9889066076470735, 0.98813623025258, 0.9908519942122995, 0.9843896496072625, 0.9883168574862213, 0.98292657335247]"
mp-3453,"[0.9814618034231384, 0.9865593559803771, 0.9813094965256041, 0.9866738614126547]"
mp-3457,"[0.42950339202611876, 0.5228016404767843, 0.9919934591610728, 0.9961860132070748, 0.633722661280819, 0.5338989661945996, 0.9723073234336815, 0.9854539044907709]"
mp-3468,"[0.9980643045509837, 0.9627565529440123, 0.9633549020809037, 0.9960236383259095, 0.9979389584571101, 0.9959685441236835, 0.9755005888050368]"
mp-3470,"[0.964678107662366, 0.9844437662228347, 0.9624880699352732, 0.961542199964114, 0.9847671034129547, 0.9603303163463031]"
mp-3472,"[0.9941562105694867, 0.9949316869243733, 0.9178488454742584, 0.9936634407875181, 0.9160814363384454]"
mp-3476,"[0.9925389638337002, 0.9955240293884856, 0.9550191981986926, 0.945470790861393, 0.9963834610573492, 0.9519717571791692, 0.948036907180548, 0.9425363923651304, 0.9933680112528819, 0.9301643943461898]"
mp-3488,"[0.9766572611782761, 0.9861557414227161, 0.9821977329827472, 0.9771313288636547, 0.9966077379428818, 0.9801379656013066, 0.9817245262413533]"
mp-3494,"[0.9391584724699171, 0.950003621135581]"
mp-3499,"[0.9741347471680892, 0.9739354694758674, 0.9737632473004703, 0.973728260264073, 0.9725860693939307]"
mp-3501,"[0.9823477917698042, 0.9861129468319081, 0.9849439750128028, 0.9849248153739016, 0.9859700923938151]"
mp-3502,"[0.9822284361818904, 0.9857112845943302, 0.9750858680256798, 0.9699018498930835, 0.9738272254938132, 0.9711662600733424, 0.9784322559081611, 0.9736592870908619, 0.9696065527003785]"
mp-3516,"[0.7432602390739093, 0.8284666396154317, 0.486639053935111, 0.9413672474937388, 0.7970716544872796, 0.9313005466024367]"
mp-3520,"[0.9827103268990693, 0.9830934330785341, 0.9827909113286936, 0.9851052254294613, 0.9625622563880254, 0.9896148684225219, 0.960155586510807, 0.9849150696137263, 0.9823063247925604, 0.9826915883002797]"
mp-3523,"[0.9852974069618454, 0.9910968896500755, 0.9898906538988689, 0.9891394043541167, 0.991067363081138, 0.9860185366190797, 0.9895085996419108]"
mp-3529,"[0.9760402061714403, 0.8518939865714965, 0.9534032013169285, 0.8539766805525544, 0.9715676166461233, 0.8405936377191364]"
mp-3530,"[0.9880129199680207, 0.9989748729784015, 0.9871267863357303, 0.9990460161217495]"
mp-3531,"[0.9934058603789143, 0.9460459006298452, 0.9451233747124375, 0.989373173301472, 0.9487238801245653, 0.951047351509986, 0.9895924974543054, 0.9515843110090867, 0.9536349875542083, 0.9909129218305058, 0.9441983410430798, 0.9407163841639469]"
