Index,MP ID,Chemical Formula,Anonymous Formula,FB Sublattice,N FBs,Sites per Unit Cell,Sites in FB Sublattice,d_NN,"d_NN,max",d_NNN,"NN,max/NN","NNN/NN,max",NNN/NN,N Elements,Spacegroup,Spacegroup Number,E per Atom,Bandgap,ICSD Reference,FB Lattice Dimensionality,FB Lattice IDs,Systre Key,Systre Spacegroup,RCSR Name,Flat with decay,Flat with no decay,FB Lattice with chi=1.02 and no decay,FB Lattice with chi=1.05 and no decay,FB Lattice with chi=1.1 and no decay,FB Lattice with chi=1.2 and no decay,FB Lattice with chi=1.4 and no decay,FB Lattice with chi=1.02 and decay,FB Lattice with chi=1.05 and decay,FB Lattice with chi=1.1 and decay,FB Lattice with chi=1.2 and decay,FB Lattice with chi=1.4 and decay
3011,mvc-12728,Ca(CoS2)2,AB2C4,Co,2,14,4,3.5835,3.5835,6.2068,1,1.73204967210827,1.73204967210827,3,['Fd-3m'],227,-0.968388543214285,1.0049,-1,[3],['SK-3'],['3 1 2 0 0 0 1 2 0 0 1 1 3 0 0 0 1 3 0 1 0 1 4 0 0 0 1 4 1 0 0 2 3 0 0 -1 2 3 0 1 0 2 4 0 0 -1 2 4 1 0 0 3 4 0 0 0 3 4 1 -1 0'],['Fd-3m'],['crs'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3024,mp-559263,K2Li4UO6,AB2C4D6,Li,1,13,4,3.0606,3.0606,4.17311,1,1.3634940861269,1.3634940861269,4,['P-3m1'],164,-2.48055905225641,2.1555,65158,[2],['SK-1'],['2 1 2 0 0 1 2 0 1 1 3 0 0 1 3 1 0 2 3 0 -1 2 3 1 0'],['p6mm'],['kgm'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
3035,mp-1220667,Nb3AlFe8,AB3C8,Nb,1,12,3,2.9352,2.96901,4.68954,1.01151880621423,1.5794961957016,1.59769010629599,3,['P3m1'],156,-0.172582814166668,0,-1,[2],['SK-7'],['2 1 2 0 0 1 2 0 1 1 2 1 0 2 3 0 0'],['p3m1'],['None'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3062,mp-756646,SrLu2O4,AB2C4,Lu,2,14,4,3.40708,3.40708,5.90124,1,1.7320520797868,1.7320520797868,3,['Fd-3m'],227,-3.82483897666667,3.7628,-1,[3],['SK-3'],['3 1 2 0 0 0 1 2 0 0 1 1 3 0 0 0 1 3 0 1 0 1 4 0 0 0 1 4 1 0 0 2 3 0 0 -1 2 3 0 1 0 2 4 0 0 -1 2 4 1 0 0 3 4 0 0 0 3 4 1 -1 0'],['Fd-3m'],['crs'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3069,mp-20899,UGa3Pd2,AB2C3,Ga,1,6,3,2.66776,2.66776,4.30773,1,1.61473670794974,1.61473670794974,3,['P6/mmm'],191,-0.45820925375,0,246595,[2],['SK-1'],['2 1 2 0 0 1 2 0 1 1 3 0 0 1 3 1 0 2 3 0 -1 2 3 1 0'],['p6mm'],['kgm'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3073,mp-1216073,Y2NiGe3,AB2C3,Ge,1,6,3,2.47102,2.48847,3.82842,1.0070618610938,1.5384633931693,1.54932780794975,3,['Pmm2'],25,-0.71392798638889,0,-1,[1],['SK-2'],['1 1 2 0 1 2 1 2 3 0'],['opm'],['None'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3077,mp-1210657,Mg(MnSn)6,AB6C6,Mn,2,13,6,2.72285,2.72285,4.48048,1,1.64551113722754,1.64551113722754,3,['P6/mmm'],191,-0.00584521750663214,0,-1,"[2, 2]","['SK-1', 'SK-1']","['2 1 2 0 0 1 2 0 1 1 3 0 0 1 3 1 0 2 3 0 -1 2 3 1 0', '2 1 2 0 0 1 2 0 1 1 3 0 0 1 3 1 0 2 3 0 -1 2 3 1 0']","['p6mm', 'p6mm']","['kgm', 'kgm']",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3092,mp-1216651,Tl2FeCu3Te4,AB2C3D4,Cu,1,10,3,2.92356,2.92894,4.13835,1.00184022219486,1.41291730113966,1.41551738291672,4,['C222'],21,-0.292769788666667,0,-1,[2],['SK-4'],['2 1 2 0 0 1 2 0 1 1 3 0 0 1 3 1 0'],['p4mm'],['None'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3099,mvc-16739,Li(NiS2)2,AB2C4,Ni,2,14,4,3.42023,3.42023,5.92401,1,1.73205018375957,1.73205018375957,3,['Fd-3m'],227,-0.74086389154762,0,-1,[3],['SK-3'],['3 1 2 0 0 0 1 2 0 0 1 1 3 0 0 0 1 3 0 1 0 1 4 0 0 0 1 4 1 0 0 2 3 0 0 -1 2 3 0 1 0 2 4 0 0 -1 2 4 1 0 0 3 4 0 0 0 3 4 1 -1 0'],['Fd-3m'],['crs'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3104,mp-757085,Li2CrCoO4,ABC2D4,Li,2,16,4,2.94016,2.97253,5.09846,1.01100960491946,1.7151921090788,1.73407569656073,4,['Imma'],74,-2.00533460708333,0.7183,-1,[3],['SK-3'],['3 1 2 0 0 0 1 2 0 0 1 1 3 0 0 0 1 3 0 1 0 1 4 0 0 0 1 4 1 0 0 2 3 0 0 -1 2 3 0 1 0 2 4 0 0 -1 2 4 1 0 0 3 4 0 0 0 3 4 1 -1 0'],['Fd-3m'],['crs'],FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3105,mp-761891,Li3Ti4O8,A3B4C8,Li,1,15,3,2.9252,2.9252,4.08519,1,1.39655066320252,1.39655066320252,3,['C2/m'],12,-3.05720486688889,0,-1,[2],['SK-4'],['2 1 2 0 0 1 2 0 1 1 3 0 0 1 3 1 0'],['p4mm'],['None'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
3107,mp-1104783,Mn(AlS2)2,AB2C4,Al,2,14,4,3.59146,3.59146,6.2206,1,1.73205325967712,1.73205325967712,3,['Fd-3m'],227,-1.23624196291872,0,608509,[3],['SK-3'],['3 1 2 0 0 0 1 2 0 0 1 1 3 0 0 0 1 3 0 1 0 1 4 0 0 0 1 4 1 0 0 2 3 0 0 -1 2 3 0 1 0 2 4 0 0 -1 2 4 1 0 0 3 4 0 0 0 3 4 1 -1 0'],['Fd-3m'],['crs'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3113,mp-1216958,U(AlFe)6,AB6C6,Fe,2,13,6,2.47021,2.49628,3.94763,1.01055375858733,1.58140513083468,1.59809489881427,3,['Immm'],71,-0.285081855384615,0,-1,[2],['SK-1'],['2 1 2 0 0 1 2 0 1 1 3 0 0 1 3 1 0 2 3 0 -1 2 3 1 0'],['p6mm'],['kgm'],FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3116,mp-1220689,Nb(ZnGa)3,AB3C3,Ga,1,7,3,2.73947,2.73947,4.74491,1,1.73205401044728,1.73205401044728,3,['R-3m'],166,-0.1879299375,0,-1,[2],['SK-1'],['2 1 2 0 0 1 2 0 1 1 3 0 0 1 3 1 0 2 3 0 -1 2 3 1 0'],['p6mm'],['kgm'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3117,mp-1220689,Nb(ZnGa)3,AB3C3,Zn,1,7,3,2.73947,2.73947,4.74491,1,1.73205401044728,1.73205401044728,3,['R-3m'],166,-0.1879299375,0,-1,[2],['SK-1'],['2 1 2 0 0 1 2 0 1 1 3 0 0 1 3 1 0 2 3 0 -1 2 3 1 0'],['p6mm'],['kgm'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3131,mp-1105932,Li2MgSi,ABC2,Mg,2,16,4,3.18367,3.18367,4.5024,1,1.41421692574921,1.41421692574921,3,['P-43m'],215,-0.228103641041667,0.218,167142,[3],['SK-35'],['3 1 2 0 0 0 1 2 0 0 1 1 3 0 0 0 1 3 0 1 0 1 4 0 0 0 1 4 1 0 0'],['Pm-3m'],['None'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3155,mp-1206430,DyCu4Pd,ABC4,Cu,2,6,4,2.48513,2.5196,4.33426,1.01387050174438,1.72021749484045,1.74407777460334,3,['F-43m'],216,-0.363255533333333,0,-1,[3],['SK-3'],['3 1 2 0 0 0 1 2 0 0 1 1 3 0 0 0 1 3 0 1 0 1 4 0 0 0 1 4 1 0 0 2 3 0 0 -1 2 3 0 1 0 2 4 0 0 -1 2 4 1 0 0 3 4 0 0 0 3 4 1 -1 0'],['Fd-3m'],['crs'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3163,mp-1221813,MnCr4CdS8,ABC4D8,Cr,2,14,4,3.61477,3.62787,6.27231,1.00362402033878,1.7289235832596,1.73518923748952,4,['F-43m'],216,-0.983517395923646,0.7032,-1,[3],['SK-3'],['3 1 2 0 0 0 1 2 0 0 1 1 3 0 0 0 1 3 0 1 0 1 4 0 0 0 1 4 1 0 0 2 3 0 0 -1 2 3 0 1 0 2 4 0 0 -1 2 4 1 0 0 3 4 0 0 0 3 4 1 -1 0'],['Fd-3m'],['crs'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3167,mp-757010,Li3Fe(NiO2)4,AB3C4D8,Li,1,16,3,2.92744,2.93733,5.0762,1.00337837837838,1.72816809823888,1.73400650397617,4,['C2/m'],12,-1.526707073125,0,-1,[2],['SK-1'],['2 1 2 0 0 1 2 0 1 1 3 0 0 1 3 1 0 2 3 0 -1 2 3 1 0'],['p6mm'],['kgm'],FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3175,mp-1217502,TbHo3Fe8,AB3C8,Fe,4,12,8,2.54464,2.5628,4.40539,1.0071365694165,1.71897533947245,1.73124292630785,3,['R3m'],160,-0.0881600608333339,0,-1,[3],['SK-3'],['3 1 2 0 0 0 1 2 0 0 1 1 3 0 0 0 1 3 0 1 0 1 4 0 0 0 1 4 1 0 0 2 3 0 0 -1 2 3 0 1 0 2 4 0 0 -1 2 4 1 0 0 3 4 0 0 0 3 4 1 -1 0'],['Fd-3m'],['crs'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3176,mp-1217502,TbHo3Fe8,AB3C8,Ho,1,12,3,3.12278,3.12681,5.09969,1.00129051678312,1.63095615019781,1.63306092648217,3,['R3m'],160,-0.0881600608333339,0,-1,[2],['SK-7'],['2 1 2 0 0 1 2 0 1 1 2 1 0 2 3 0 0'],['p3m1'],['None'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3188,mp-30865,TmRh2,AB2,Rh,2,6,4,2.65683,2.65683,4.60176,1,1.73204909610325,1.73204909610325,2,['Fd-3m'],227,-0.764883657222222,0,105960,[3],['SK-3'],['3 1 2 0 0 0 1 2 0 0 1 1 3 0 0 0 1 3 0 1 0 1 4 0 0 0 1 4 1 0 0 2 3 0 0 -1 2 3 0 1 0 2 4 0 0 -1 2 4 1 0 0 3 4 0 0 0 3 4 1 -1 0'],['Fd-3m'],['crs'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3196,mp-22803,Cr2CuS4,AB2C4,Cr,2,14,4,3.48007,3.48007,6.02767,1,1.73205424028827,1.73205424028827,3,['Fd-3m'],227,-0.921628730357143,0,659111,[3],['SK-3'],['3 1 2 0 0 0 1 2 0 0 1 1 3 0 0 0 1 3 0 1 0 1 4 0 0 0 1 4 1 0 0 2 3 0 0 -1 2 3 0 1 0 2 4 0 0 -1 2 4 1 0 0 3 4 0 0 0 3 4 1 -1 0'],['Fd-3m'],['crs'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3207,mp-1226813,Ce2Ge3Rh,AB2C3,Ge,1,6,3,2.48262,2.51589,3.99209,1.01340116489837,1.58675061310312,1.60801491972191,3,['Pmm2'],25,-0.7777048525,0,-1,[1],['SK-2'],['1 1 2 0 1 2 1 2 3 0'],['opm'],['None'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3210,mp-1226553,CeScAl4,ABC4,Al,2,6,4,2.75331,2.76414,4.77826,1.00393344737788,1.72866063224005,1.73546022787118,3,['F-43m'],216,-0.42289617,0,-1,[3],['SK-3'],['3 1 2 0 0 0 1 2 0 0 1 1 3 0 0 0 1 3 0 1 0 1 4 0 0 0 1 4 1 0 0 2 3 0 0 -1 2 3 0 1 0 2 4 0 0 -1 2 4 1 0 0 3 4 0 0 0 3 4 1 -1 0'],['Fd-3m'],['crs'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3217,mp-767412,Li3(CoS2)4,A3B4C8,Li,1,15,3,3.35699,3.40845,5.8591,1.01532920860652,1.71899250392407,1.74534329860977,3,['R3m'],160,-0.894293967000001,0,-1,[2],['SK-1'],['2 1 2 0 0 1 2 0 1 1 3 0 0 1 3 1 0 2 3 0 -1 2 3 1 0'],['p6mm'],['kgm'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3232,mp-1177445,Li4Cr3CoO8,AB3C4D8,Cr,1,16,3,2.96008,2.96008,5.12701,1,1.73205116077944,1.73205116077944,4,['R-3m'],166,-2.22320507364583,1.7072,-1,[2],['SK-1'],['2 1 2 0 0 1 2 0 1 1 3 0 0 1 3 1 0 2 3 0 -1 2 3 1 0'],['p6mm'],['kgm'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3239,mp-1246618,Mg2Ni3WS8,AB2C3D8,Ni,1,14,3,3.54741,3.55491,6.14601,1.00211421854254,1.72887921213195,1.73253444062006,4,['R-3m'],166,-0.790384730357143,0,-1,[2],['SK-1'],['2 1 2 0 0 1 2 0 1 1 3 0 0 1 3 1 0 2 3 0 -1 2 3 1 0'],['p6mm'],['kgm'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3243,mp-1104360,Er3Ga8Ir3,A3B3C8,Ir,1,14,3,2.98827,2.98827,4.18873,1,1.40172407446449,1.40172407446449,3,['Immm'],71,-0.650698476428571,0,630551,[1],['LI-1'],['NN_COLLISION'],['None'],['None'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3253,mp-570113,BiAu2,AB2,Au,2,6,4,2.86305,2.86305,4.95895,1,1.73205148355774,1.73205148355774,2,['Fd-3m'],227,-0.0472779050000002,0,52284,[3],['SK-3'],['3 1 2 0 0 0 1 2 0 0 1 1 3 0 0 0 1 3 0 1 0 1 4 0 0 0 1 4 1 0 0 2 3 0 0 -1 2 3 0 1 0 2 4 0 0 -1 2 4 1 0 0 3 4 0 0 0 3 4 1 -1 0'],['Fd-3m'],['crs'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3265,mp-1222924,LaCeOs4,ABC4,Os,2,6,4,2.71496,2.72498,4.71113,1.0036906621092,1.72886773480906,1.73524840144975,3,['F-43m'],216,-0.144706790000001,0,-1,[3],['SK-3'],['3 1 2 0 0 0 1 2 0 0 1 1 3 0 0 0 1 3 0 1 0 1 4 0 0 0 1 4 1 0 0 2 3 0 0 -1 2 3 0 1 0 2 4 0 0 -1 2 4 1 0 0 3 4 0 0 0 3 4 1 -1 0'],['Fd-3m'],['crs'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3266,mp-867537,Li4Co3NiO8,AB3C4D8,Co,1,16,3,2.85511,2.85511,4.94519,1,1.73204885275874,1.73204885275874,4,['R-3m'],166,-1.68595033364583,0,-1,[2],['SK-1'],['2 1 2 0 0 1 2 0 1 1 3 0 0 1 3 1 0 2 3 0 -1 2 3 1 0'],['p6mm'],['kgm'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3268,mp-772004,Li3Co3TeO8,AB3C3D8,Li,1,15,3,3.0423,3.04929,5.22565,1.00229760378661,1.71372680197685,1.71766426716629,4,['C2/m'],12,-1.701779905,0.7909,-1,[2],['SK-1'],['2 1 2 0 0 1 2 0 1 1 3 0 0 1 3 1 0 2 3 0 -1 2 3 1 0'],['p6mm'],['kgm'],FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3269,mp-772004,Li3Co3TeO8,AB3C3D8,Co,1,15,3,3.0423,3.04929,5.22565,1.00229760378661,1.71372680197685,1.71766426716629,4,['C2/m'],12,-1.701779905,0.7909,-1,[2],['SK-1'],['2 1 2 0 0 1 2 0 1 1 3 0 0 1 3 1 0 2 3 0 -1 2 3 1 0'],['p6mm'],['kgm'],FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3279,mp-763729,Li3NbFe3O8,AB3C3D8,Li,1,15,3,3.02647,3.06061,5.2271,1.01128046866481,1.70786215819722,1.72712764375659,4,['P-1'],2,-2.12552481,0.8336,-1,[2],['SK-1'],['2 1 2 0 0 1 2 0 1 1 3 0 0 1 3 1 0 2 3 0 -1 2 3 1 0'],['p6mm'],['kgm'],FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3280,mp-763729,Li3NbFe3O8,AB3C3D8,Fe,1,15,3,3.02647,3.06061,5.2271,1.01128046866481,1.70786215819722,1.72712764375659,4,['P-1'],2,-2.12552481,0.8336,-1,[2],['SK-1'],['2 1 2 0 0 1 2 0 1 1 3 0 0 1 3 1 0 2 3 0 -1 2 3 1 0'],['p6mm'],['kgm'],FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3368,mp-756482,Mn3CoO8,AB3C8,Mn,1,12,3,2.91523,2.91523,4.92423,1,1.68913945040357,1.68913945040357,3,['R-3m'],166,-1.54735642073276,0,-1,[2],['SK-1'],['2 1 2 0 0 1 2 0 1 1 3 0 0 1 3 1 0 2 3 0 -1 2 3 1 0'],['p6mm'],['kgm'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3369,mp-1216745,Tm(AlCu)6,AB6C6,Cu,2,13,6,2.51353,2.53309,3.86304,1.0077818844414,1.52503069373769,1.53689830636595,3,['Immm'],71,-0.352041025128205,0,-1,[2],['SK-1'],['2 1 2 0 0 1 2 0 1 1 3 0 0 1 3 1 0 2 3 0 -1 2 3 1 0'],['p6mm'],['kgm'],FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3374,mp-1655,UIr2,AB2,Ir,2,6,4,2.66331,2.66331,4.61299,1,1.7320514697876,1.7320514697876,2,['Fd-3m'],227,-0.575647118333334,0,641143,[3],['SK-3'],['3 1 2 0 0 0 1 2 0 0 1 1 3 0 0 0 1 3 0 1 0 1 4 0 0 0 1 4 1 0 0 2 3 0 0 -1 2 3 0 1 0 2 4 0 0 -1 2 4 1 0 0 3 4 0 0 0 3 4 1 -1 0'],['Fd-3m'],['crs'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3380,mp-1222342,Lu2Al3Fe,AB2C3,Al,1,6,3,2.69662,2.69662,4.58417,1,1.69996884989357,1.69996884989357,3,['R-3m'],166,-0.415736101666666,0,-1,[2],['SK-1'],['2 1 2 0 0 1 2 0 1 1 3 0 0 1 3 1 0 2 3 0 -1 2 3 1 0'],['p6mm'],['kgm'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3393,mp-1112,CeCo2,AB2,Co,2,6,4,2.49934,2.49934,4.32898,1,1.73204926100491,1.73204926100491,2,['Fd-3m'],227,-0.252214238333333,0,102094,[3],['SK-3'],['3 1 2 0 0 0 1 2 0 0 1 1 3 0 0 0 1 3 0 1 0 1 4 0 0 0 1 4 1 0 0 2 3 0 0 -1 2 3 0 1 0 2 4 0 0 -1 2 4 1 0 0 3 4 0 0 0 3 4 1 -1 0'],['Fd-3m'],['crs'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3397,mp-1305888,Li2VNiO4,ABC2D4,Li,2,16,4,2.93846,2.98011,5.0944,1.01417409119062,1.70946710020771,1.73369724277343,4,['C2/m'],12,-2.13711653770833,1.6231,-1,[3],['SK-3'],['3 1 2 0 0 0 1 2 0 0 1 1 3 0 0 0 1 3 0 1 0 1 4 0 0 0 1 4 1 0 0 2 3 0 0 -1 2 3 0 1 0 2 4 0 0 -1 2 4 1 0 0 3 4 0 0 0 3 4 1 -1 0'],['Fd-3m'],['crs'],FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3401,mp-1222937,LaCo2Ni3,AB2C3,Ni,1,6,3,2.47503,2.47504,4.00784,1.00000404035507,1.61930312237378,1.61930966493335,3,['P6/mmm'],191,-0.1309808125,0,-1,[2],['SK-1'],['2 1 2 0 0 1 2 0 1 1 3 0 0 1 3 1 0 2 3 0 -1 2 3 1 0'],['p6mm'],['kgm'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3415,mvc-13150,Ca(FeO2)2,AB2C4,Fe,2,14,4,3.14759,3.14759,5.45179,1,1.73205214147967,1.73205214147967,3,['Fd-3m'],227,-2.14433872642857,1.7762,-1,[3],['SK-3'],['3 1 2 0 0 0 1 2 0 0 1 1 3 0 0 0 1 3 0 1 0 1 4 0 0 0 1 4 1 0 0 2 3 0 0 -1 2 3 0 1 0 2 4 0 0 -1 2 4 1 0 0 3 4 0 0 0 3 4 1 -1 0'],['Fd-3m'],['crs'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3417,mp-1147736,RbCoO2,ABC2,O,2,8,4,3.00512,3.00512,5.20502,1,1.73205063358535,1.73205063358535,3,['Fd-3m'],227,-1.312492645625,0.0166,-1,[3],['SK-3'],['3 1 2 0 0 0 1 2 0 0 1 1 3 0 0 0 1 3 0 1 0 1 4 0 0 0 1 4 1 0 0 2 3 0 0 -1 2 3 0 1 0 2 4 0 0 -1 2 4 1 0 0 3 4 0 0 0 3 4 1 -1 0'],['Fd-3m'],['crs'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3420,mvc-14056,Ca(FeS2)2,AB2C4,Fe,2,14,4,3.61573,3.61573,6.26263,1,1.73205134232921,1.73205134232921,3,['Fd-3m'],227,-0.898893898214286,0,-1,[3],['SK-3'],['3 1 2 0 0 0 1 2 0 0 1 1 3 0 0 0 1 3 0 1 0 1 4 0 0 0 1 4 1 0 0 2 3 0 0 -1 2 3 0 1 0 2 4 0 0 -1 2 4 1 0 0 3 4 0 0 0 3 4 1 -1 0'],['Fd-3m'],['crs'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3453,mp-768709,Mn3BiO8,AB3C8,Mn,1,12,3,2.90601,2.90601,5.03336,1,1.73205185116362,1.73205185116362,3,['R-3m'],166,-1.63891983281609,0,-1,[2],['SK-1'],['2 1 2 0 0 1 2 0 1 1 3 0 0 1 3 1 0 2 3 0 -1 2 3 1 0'],['p6mm'],['kgm'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3467,mvc-16730,Li(CrS2)2,AB2C4,Cr,2,14,4,3.53377,3.53377,6.12067,1,1.73205103897537,1.73205103897537,3,['Fd-3m'],227,-1.08597587369048,0,-1,[3],['SK-3'],['3 1 2 0 0 0 1 2 0 0 1 1 3 0 0 0 1 3 0 1 0 1 4 0 0 0 1 4 1 0 0 2 3 0 0 -1 2 3 0 1 0 2 4 0 0 -1 2 4 1 0 0 3 4 0 0 0 3 4 1 -1 0'],['Fd-3m'],['crs'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3479,mp-1206528,Cs2MnF4,AB2C4,F,1,7,4,3.07129,3.1241,4.26748,1.01719472925058,1.36598700425723,1.38947478095523,3,['I4/mmm'],139,-2.97087800339901,3.6452,-1,[2],['LI-6'],['NN_COLLISION'],['None'],['None'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
3506,mp-1220676,Nb3IrSe8,AB3C8,Nb,1,12,3,3.42052,3.42263,5.92329,1.00061686527195,1.73062527939041,1.73169284202402,3,['C2/m'],12,-0.960211701562499,0,-1,[2],['SK-1'],['2 1 2 0 0 1 2 0 1 1 3 0 0 1 3 1 0 2 3 0 -1 2 3 1 0'],['p6mm'],['kgm'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3521,mp-803,DyAl2,AB2,Al,2,6,4,2.78106,2.78106,4.81694,1,1.73205180758416,1.73205180758416,2,['Fd-3m'],227,-0.51682883,0,607229,[3],['SK-3'],['3 1 2 0 0 0 1 2 0 0 1 1 3 0 0 0 1 3 0 1 0 1 4 0 0 0 1 4 1 0 0 2 3 0 0 -1 2 3 0 1 0 2 4 0 0 -1 2 4 1 0 0 3 4 0 0 0 3 4 1 -1 0'],['Fd-3m'],['crs'],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
