mp-ID,Formula,SynthNN_score
mp-753207,LiMnPO4,0.9863209
mp-753210,Fe4O3F5,0.016094793
mp-753213,Li4Ni2OF7,0.6876021
mp-753214,Li4NbCo5O12,0.903751
mp-753220,Li2Co(SiO3)2,0.02511044
mp-753221,Li2Ni(CO3)2,0.8505192
mp-753222,Fe2CoO4,0.3330093
mp-753224,Li3Co2(GeO4)2,0.011250894
mp-753225,LiTiFe2O5,0.97838384
mp-753228,LiMn3O6,0.90835065
mp-753230,LiFe(CO3)2,0.8191258
mp-753233,Sb6O5F8,0.33326283
mp-753236,Li5VF8,0.8402756
mp-753237,Li2Co3NiO8,0.0805522
mp-753244,LiMn2F9,0.88652843
mp-753247,LiMnF5,0.91637826
mp-753249,LiVPO5,0.9907953
mp-753251,Li5(CoO3)2,0.005420945
mp-753252,Li2MnOF3,0.025505623
mp-753253,LiMn2F7,0.8205334
mp-753255,Li8(FeO2)5,0.000916951
mp-753257,LiCuF4,0.038186874
mp-753259,LiCo(CO3)2,0.34661523
mp-753262,Li2CoSi3O8,0.9569992
mp-753268,Li6CuF8,0.41697544
mp-753270,Li2V3(P2O7)2,0.00095761
mp-753273,LiCuF4,0.03818691
mp-753277,LiAgF2,0.6432325
mp-753279,LiAg5F12,0.2878796
mp-753284,LiCo(CO3)2,0.34661523
mp-753286,Li2Co(CO3)2,0.59098846
mp-753289,LiVF5,0.75531936
mp-753290,Fe3OF5,0.08197651
mp-753292,LiCo2(CO3)4,0.00307307
mp-753293,Li2NiP2O7,0.98149407
mp-753294,LiV2O3F,0.53437614
mp-753299,LiAgF2,0.6432325
mp-753300,LiSi2NiO6,0.50307196
mp-753301,Na4(NiO2)5,0.000659065
mp-753302,Co3(O2F)2,0.002723569
mp-753306,YUO4,0.82396466
mp-753310,Li2Cr3CuO8,0.73266345
mp-753311,Cr3(OF)2,0.000527713
mp-753314,Eu2SeO2,0.028866444
mp-753316,Li2AgF5,0.18865632
mp-753321,LiFePO4,0.992184
mp-753330,Ba2MnO4,0.9938053
mp-753335,Li2V2F7,0.49104926
mp-753336,Li3Fe2(CO3)4,0.001157793
mp-753338,LiVF4,0.7598218
mp-753340,Li4VF8,0.9581094
mp-753341,LiMn3(OF3)2,0.000384354
mp-753345,Ba2CaI6,0.8505936
mp-753346,Li2VSiO4,0.038620405
mp-753348,Fe(CoO2)2,0.049803056
mp-753349,LiTiSiO4,0.9570392
mp-753352,Li2MnO2F,0.09860923
mp-753353,Sr4LiCu(CO5)2,0.003986875
mp-753354,Eu4O3F7,0.026786055
mp-753355,Ce5Y2O13,0.3177218
mp-753357,SrBi5O9,0.80874556
mp-753358,CoRe2(H2O3)4,0.00089753
mp-753359,Li2MnO2F,0.09860924
mp-753364,Li2MnO2F,0.09860924
mp-753365,NaV3O6,0.47265604
mp-753366,Li2CoCuO4,0.088996015
mp-753370,Li3MnSi2O7,0.98852533
mp-753374,LiVSiO4,0.9696072
mp-753376,Li7Mn(O2F)2,0.00304538
mp-753379,Li7V(O2F)2,0.003361693
mp-753385,LiAg2F4,0.103799604
mp-753387,Li2Cu3F8,0.577972
mp-753391,Co3WO8,0.047568295
mp-753395,FePO4,0.9932017
mp-753396,Li2NiP2O7,0.98149407
mp-753397,Ga2CuO4,0.3470497
mp-753402,LiV5O7F,0.24889523
mp-753403,LiCu2(CO3)2,0.8057308
mp-753405,LiCuF3,0.5144632
mp-753407,LiFePO4,0.992184
mp-753410,LiFe3OF5,0.028347665
mp-753412,Li4TiCrO6,0.97868973
mp-753413,Ba2B2O5,0.9884454
mp-753414,Lu2Pt2O7,0.31396717
mp-753416,LiCuBO3,0.8930268
mp-753417,Zr7VO16,0.6766107
mp-753418,SrNd2O4,0.7716883
mp-753421,Gd6WO12,0.98886067
mp-753423,LiMn2(PO4)2,0.01226686
mp-753427,LiP2WO8,0.9832982
mp-753428,TiVO3,0.3999253
mp-753430,LiV(OF)2,0.002070438
mp-753433,SrLiLa3MnO8,0.96505153
mp-753438,Li2VO2F,0.14395943
mp-753439,Li3MnVP2(HO5)2,0.000866365
mp-753442,CrCoO4,0.43296957
mp-753444,Li3BiS3,0.6087672
mp-753448,Li2Ni3OF6,0.017201293
mp-753452,Li6Mn(OF)3,0.00404289
mp-753456,Ce4ThO9,0.11161829
mp-753457,Li4Mn3OF11,0.78825706
mp-753458,TiCr7O12,0.6691311
mp-753461,Li4Mn3OF11,0.7882571
mp-753462,Li4Mn3(OF3)3,0.000740718
mp-753466,LiV3(OF3)2,0.000487414
mp-753470,Li4VCo3O8,0.8425739
mp-753471,LiCuBO3,0.8930268
mp-753476,LiMn2(PO4)2,0.012266855
mp-753483,Co3NiO8,0.06529015
mp-753484,CrOF,0.03567944
mp-753485,LiMnF4,0.8396602
mp-753486,BaCaI4,0.77692485
mp-753488,Li8Ni(O2F)2,0.001348699
mp-753491,Fe3(OF)2,0.00017305
mp-753492,LiVSiO4,0.9696072
mp-753493,CeU5O12,0.19365248
mp-753497,Li3TiS3,0.6682076
mp-753500,Li4V(PO4)2,0.00567991
mp-753502,Li4Mn3OF11,0.7882571
mp-753503,LiMn2F7,0.8205334
mp-753505,LiTiCoO4,0.8917796
mp-753507,CrCo3O8,0.12985727
mp-753511,LiTiSiO4,0.9570392
mp-753516,Li3V2P4(HO8)2,0.000847428
mp-753519,CuPO4,0.75695306
mp-753520,Li3BiS3,0.60876703
mp-753523,LiFe2(PO4)2,0.022732528
mp-753524,La2(BiO2)7,0.0827581
mp-753525,VOF3,0.743214
mp-753527,Li2Mn(SiO3)2,0.010408345
mp-753533,Li3VF8,0.9597102
mp-753534,HfCoO3,0.7241686
mp-753536,Li2CoNiO4,0.6915796
mp-753538,Li7MnO5F,0.18722422
mp-753540,Li2FeSi3O8,0.9782615
mp-753541,LiCuF4,0.038186874
mp-753542,Li3Mn3(FeO5)2,0.012536835
mp-753543,VSn(PO4)2,0.01028822
mp-753546,Li8TiS6,0.31403401
mp-753547,Li2NiP2O7,0.98149407
mp-753549,LiV6O7F5,0.04119812
mp-753551,MnCo3O8,0.14528273
mp-753555,Ce3Th2O9,0.027391309
mp-753557,Li2CuSbO5,0.22435868
mp-753561,Li2VSiO4,0.038620405
mp-753562,LiCo2(PO4)2,0.1974117
mp-753563,Co9Cu3O16,0.107804954
mp-753567,LiVF6,0.87780195
mp-753569,Li5Fe2Co5O12,0.8445918
mp-753570,Li2Mn7F16,0.7609259
mp-753572,Li2Cu3F8,0.577972
mp-753573,LiVF6,0.87780195
mp-753574,MnF4,0.6997514
mp-753577,LiCo2(PO4)2,0.1974117
mp-753578,SrLa3MnO8,0.96863294
mp-753579,V2P2O7,0.45392323
mp-753580,LiTiSiO4,0.9570392
mp-753581,LaUO4,0.8202812
mp-753584,Li2Co2SnO6,0.9552005
mp-753585,Li14Fe2S9,0.40497857
mp-753587,LiV(CO3)2,0.69364953
mp-753590,Li3Fe3CoO8,0.92859524
mp-753591,Mg3Fe3O8,0.96241075
mp-753592,LiMn2F7,0.8205334
mp-753593,Ti10O13,0.006798665
mp-753599,LiVF6,0.87780184
mp-753606,MnCoO4,0.30248147
mp-753607,Mn7F18,0.52665436
mp-753609,Li2Mn(PO4)2,0.8904334
mp-753610,BaCaI4,0.77692485
mp-753611,PCl3O,0.8801083
mp-753614,Fe(PS3)2,0.70957947
mp-753616,Li4VCr3O8,0.79673874
mp-753617,Fe2CoO6,0.4006274
mp-753622,VOF,0.03293556
mp-753624,LiMnPO4,0.9863209
mp-753627,LiTiP2O7,0.9847386
mp-753631,LiAlVO4,0.98789024
mp-753632,Li2CrS3,0.2234589
mp-753635,Li4V2Cr3Co3O16,0.97679955
mp-753636,FePO4,0.9932017
mp-753637,Li2V2OF6,0.6500598
mp-753638,Li3Nb2Fe3O10,0.98894453
mp-753640,BiRu2O7,0.39055467
mp-753641,Li3V2(CO3)4,0.000151293
mp-753642,LiMn2O3F,0.21908844
mp-753645,Li4Mn3(FeO5)2,0.006149374
mp-753646,VFeP2(HO5)2,0.013527426
mp-753647,Li2Fe2SiO6,0.9941491
mp-753648,LiFe2(PO4)2,0.022732528
mp-753649,LiZrPCO7,0.9313611
mp-753652,Na3Ni2P2(CO7)2,0.03366252
mp-753653,LiTi2P4H3O16,0.98789024
mp-753655,LiTi2Mn3O10,0.89393014
mp-753662,K2Mg2O3,0.13795957
mp-753664,V4P2O13,0.99077237
mp-753669,Hf(MnSn)6,0.53464127
mp-753670,CaPbI4,0.43186742
mp-753672,NaFePO4,0.9929414
mp-753676,Ta2TiO6,0.206143
mp-753681,LiV2OF5,0.4771708
mp-753684,LiFe(SiO3)2,0.09696481
mp-753686,Li2VCrP2(O4F)2,0.00042357
mp-753690,Li4H3BrO3,0.30872124
mp-753694,LiVF6,0.87780184
mp-753699,Bi4O5F2,0.63184947
mp-753704,WOF4,0.89572895
mp-753706,Mn3SnO8,0.63496417
mp-753708,TiOF,0.025333969
mp-753710,Li5Fe(SiO4)2,0.003781423
mp-753711,Ca3(PO4)2,0.003817112
mp-753714,Li3CuS2,0.57515246
mp-753715,Li4Si2NiO7,0.94698775
mp-753720,Li3BiS3,0.60876703
mp-753723,Li2Mn2OF6,0.7687749
mp-753728,Li2Cr3SnO8,0.9035501
mp-753731,Ba2CaI6,0.8505936
mp-753735,Li5Mn5O9F,0.8887917
mp-753741,Li3CuS2,0.5751524
mp-753742,Li2Mn2OF6,0.7687749
mp-753743,LiMnOF2,0.14252171
mp-753744,Li4MnCu3(PO4)4,0.011486928
mp-753745,CrPO4,0.97776365
mp-753749,LiVSiO4,0.9696072
mp-753753,Li2MnOF3,0.025505722
mp-753758,Li4Fe3Co2Ni3O16,0.3468083
mp-753761,Li6MnCrP2(CO7)2,0.000854292
mp-753762,Fe4OF6,0.030214924
mp-753763,Ce5Dy2O13,0.30489618
mp-753766,Ho6ReO12,0.6652307
mp-753768,TbPrO4,0.070215516
mp-753770,Li2FePCO7,0.7631265
mp-753772,Nd4O3F7,0.0914686
mp-753781,EuHfO3,0.9888994
mp-753783,Li5InO4,0.8495196
mp-753785,NbOF3,0.9827399
mp-753787,Mn2FeO6,0.4360052
mp-753788,Ni(PO3)3,0.04092592
mp-753789,LiFe2(PO4)2,0.022732528
mp-753790,HfFeO3,0.35685563
mp-753791,LiVSiO4,0.9696072
mp-753794,Hf2P2O9,0.994138
mp-753797,LiVSiO4,0.9696072
mp-753798,Rb2SnO3,0.38499135
mp-753800,NbOF3,0.9827399
mp-753802,Sc2Ti2O7,0.98435634
mp-753803,Cs2CaO2,0.07994847
mp-753804,LiCo2(PO4)2,0.19741166
mp-753805,LiVPCO7,0.9337767
mp-753806,BSbO3,0.9389963
mp-753810,Li2SiNiO4,0.8352841
mp-753812,Li3Co2(CO3)4,0.000664063
mp-753813,Ca(ClO3)2,0.31045783
mp-753815,CaY2O4,0.48474392
mp-753816,Na6MgO4,0.04215568
mp-753817,Sr2Li2NiO4,0.35349226
mp-753818,Li3(FeS2)2,0.002935026
mp-753821,Pr3GaO6,0.9296615
mp-753829,Cr2O3,0.20776583
mp-753831,Cu2OF2,0.022350961
mp-753836,Li4Ti3Ni2Sn3O16,0.9797076
mp-753838,Li2Si2Ni2O7,0.8346568
mp-753839,CoPO4,0.9399603
mp-753842,YZr5O11,0.042107504
mp-753843,LiNi2(PO4)2,0.02392902
mp-753845,LiCuO2,0.14473249
mp-753846,Mg(GaO2)2,0.005914357
mp-753851,Li4Mn5CuO12,0.94911623
mp-753852,WOF4,0.8957288
mp-753853,U4BiO10,0.31498685
mp-753854,Rb2PH3SeO8,0.93313444
mp-753855,LiCr2(CO3)4,0.003157935
mp-753858,TiOF2,0.8919683
mp-753860,SiBi3O7,0.53624094
mp-753861,Li2VF6,0.9014317
mp-753865,LiVP2HO7,0.9576324
mp-753866,Li2VCr(P2O7)2,0.043895744
mp-753869,LiV2(PO4)2,0.004846904
mp-753870,LiFe2(PO4)2,0.022732528
mp-753871,LiV2(PO4)2,0.0048469
mp-753872,LiMn2(PO4)2,0.01226686
mp-753873,LiCr2(PO4)2,0.000690685
mp-753874,Li2Si2NiO6,0.8814312
mp-753876,LiCo(SiO3)2,0.109296136
mp-753877,LiFe2(PO4)2,0.022732528
mp-753879,Pr2S2O,0.2909011
mp-753882,Li6MnVP2(CO7)2,0.001459127
mp-753883,La4Bi2O9,0.83750373
mp-753885,Li4Cr2Co3Sb3O16,0.9698536
mp-753886,LiCr2(PO4)2,0.000690685
mp-753892,Li2Cr2O7,0.98463374
mp-753903,Bi2B2O7,0.17432648
mp-753907,V(SiO3)2,0.007785865
mp-753908,LiMn2O3F,0.21908844
mp-753911,GdAsO4,0.8663048
mp-753913,Li2MnO2F,0.09860924
mp-753916,V3FeO8,0.84086996
mp-753917,Y2HfO5,0.80245763
mp-753919,Li4Co3CuO8,0.8594836
mp-753921,Sb11S18,0.09574603
mp-753922,LiMn3OF5,0.029445546
mp-753923,Cs3HoO3,0.47199056
mp-753924,LiCo2(PO4)2,0.19741166
mp-753925,Nb4VO12,0.96598446
mp-753926,LiVCoO4,0.9851382
mp-753930,Li2VFeO5,0.98895234
mp-753931,Li7Mn(OF)3,0.003941478
mp-753932,Li6Fe(SiO4)2,0.004334468
mp-753934,LiLa4CoO8,0.9735087
mp-753936,Li2FeSiO5,0.30496418
mp-753941,Li2Cr3O6,0.7097203
mp-753942,BaY3Br11,0.6720449
mp-753944,Li4Mn3O5F3,0.49794865
mp-753945,ClOF3,0.029910604
mp-753951,Li2Fe(SiO3)2,0.003654186
mp-753952,Li2V2F7,0.49104926
mp-753954,CdCuH8(ClO)4,0.002893786
mp-753955,K3H8RhC4(ClO6)2,0.34945336
mp-753957,Ce4ThO8,0.030156199
mp-753960,Li2H2SeO5,0.89503175
mp-753961,Li2MnO2F,0.09860923
mp-753962,Li2NiP2O7,0.98149407
mp-753963,CrOF,0.03567944
mp-753964,Li4Mn5NiO12,0.96889484
mp-753966,Li6CrS4,0.53783745
mp-753969,LiVF4,0.7598218
mp-753970,Li4V3CrO8,0.883769
mp-753972,Li4Ti2Ni3Sn3O16,0.8951627
mp-753974,Li8CrS6,0.45258674
mp-753977,Li4Mn3(OF3)2,0.000740718
mp-753980,Li4Mn2TeWO12,0.2954228
mp-753981,Li2Mn7F18,0.53468853
mp-753983,In2HgO4,0.063263305
mp-753985,V2P2O7,0.45392337
mp-753986,Li6Mn(OF2)2,0.003628575
mp-753987,Li4Mn2Co3Te3O16,0.7884911
mp-753988,VCrO3,0.26264492
mp-753990,BaY2F8,0.9847845
mp-753991,Mg2CoO4,0.21638808
mp-753992,CoAgO3,0.4493745
mp-753995,YTmO3,0.55994684
mp-753996,LiMn2OF3,0.032913815
mp-753997,Li4MnF7,0.7316781
mp-753998,Li2Mn3(FeO4)3,0.001574015
mp-754002,Co3Sb(PO4)4,0.002472096
mp-754003,WOF4,0.89572895
mp-754004,TmHO2,0.11317778
mp-754006,Li4AlCr3O8,0.79298156
mp-754011,Li(BiO2)3,0.8158161
mp-754013,LiV4CuO12,0.89659774
mp-754014,Mn4OF8,0.051566463
mp-754016,VOF,0.03293556
mp-754017,Li4Fe2Co3Cu3O16,0.06854607
mp-754019,Na4NpO5,0.410212
mp-754024,LiTi2V3O10,0.7427609
mp-754025,Ba3Fe3O8,0.89120966
mp-754026,Li3Mn2(SiO4)2,0.002906157
mp-754029,Li2VCrO4,0.8886953
mp-754033,LiMn2(PO4)2,0.012266872
mp-754037,NiOF2,0.013927949
mp-754040,CeSmO2,0.002151095
mp-754041,Gd2HfO5,0.9218117
mp-754045,Li4Mn2Cr3Fe3O16,0.9762847
mp-754047,Rb3SbO3,0.1840002
mp-754049,Co2RuO4,0.3562814
mp-754051,LiFeF3,0.8729444
mp-754052,Li3(Fe2S3)2,0.008359216
mp-754057,Li4Fe2Cu3Sb3O16,0.2705276
mp-754059,Li2NiBO4,0.91819084
mp-754060,Li7BiO6,0.15000659
mp-754063,Li2FeBO4,0.99418455
mp-754066,Li3Co2CuO6,0.787746
mp-754067,Cr2OF2,0.001935734
mp-754074,Li2V2SnO6,0.98452234
mp-754076,Li4Mn3Fe3(CoO8)2,0.004974381
mp-754078,LiFe2(PO4)2,0.022732506
mp-754087,Li3Fe2(SiO4)2,0.002104832
mp-754090,Li4Fe2TeWO12,0.39043424
mp-754092,ScTiO3,0.982488
mp-754095,Li3Cu4F9,0.3213925
mp-754099,Li2TiFe2O5,0.98823136
mp-754102,Li4TiMn3O8,0.9477939
mp-754104,Li2MnSi3O8,0.98805827
mp-754107,Y(BiO2)3,0.012894942
mp-754112,CeBrO,0.08018499
mp-754114,SrSc2O4,0.98230034
mp-754118,Sr(AsO3)2,0.5886922
mp-754120,Dy2Nb2O7,0.29955894
mp-754121,Li2AlCoO4,0.9031532
mp-754122,LiNiPO4,0.9810542
mp-754123,Li4FeCo3O8,0.973834
mp-754135,Li3Mn2F9,0.8598301
mp-754140,CaSeO3,0.9820172
mp-754141,Ce3TaO7,0.7074775
mp-754143,LiVWO6,0.99390054
mp-754145,TbLuO3,0.584407
mp-754146,Rb3YO3,0.57486296
mp-754150,La3GaO6,0.9116543
mp-754159,Na2Mn(SO4)2,0.3935885
mp-754164,Tl6WO12,0.4088003
mp-754168,Co(NiO2)2,0.12744498
mp-754170,LiCoP2O7,0.9342851
mp-754171,CsRbO,0.5808614
mp-754174,Tb2Nb2O7,0.2286362
mp-754177,CaGd2O4,0.517708
mp-754179,LiMn(PO4)2,0.9863209
mp-754182,TbZr4O10,0.2866079
mp-754191,La2Ti3O9,0.9775128
mp-754192,Tm2TiO5,0.9929172
mp-754195,Li4Cr3CoO8,0.9439141
mp-754196,Ba2SrI6,0.8580697
mp-754199,BaSrI4,0.97715557
mp-754201,Li8Nb(FeO4)3,0.002087666
mp-754202,CsClO3,0.18182062
mp-754203,SmErO3,0.56921995
mp-754205,CrFe2O5,0.45705637
mp-754206,LiBi3(ClO2)2,0.017562773
mp-754207,Tb2Mn2O7,0.9432477
mp-754208,ErInO3,0.93243784
mp-754209,Li4Cr3NiO8,0.94317967
mp-754210,Li6FeS4,0.41552967
mp-754211,SrLa2O4,0.4901076
mp-754212,BaSr2I6,0.9279753
mp-754219,Li3MnO3,0.36718383
mp-754220,Tm(CuO2)2,0.22584459
mp-754221,LiFe2F5,0.08070912
mp-754222,NbFeO4,0.9876831
mp-754223,Ta2CuO6,0.9751584
mp-754224,BaSr2I6,0.9279753
mp-754227,Li8NbS6,0.018787313
mp-754230,Li3SiNiO5,0.9403061
mp-754232,Li4Co3WO8,0.9886608
mp-754235,LiMnP2HO7,0.9861465
mp-754239,ScGaO3,0.46557143
mp-754240,CaSm2O4,0.89711004
mp-754241,Li4Cr3FeO8,0.93636817
mp-754243,Cr4OF11,0.14235722
mp-754244,V2(OF)3,0.000173583
mp-754247,Li4Cr3GaO8,0.96359324
mp-754249,Li3ZrNb(TeO6)2,0.95485127
mp-754252,MnNb(PO4)2,0.23134492
mp-754253,EuTlO2,0.014687546
mp-754255,Rb5FeO4,0.77059686
mp-754260,V6O11F,0.56612295
mp-754261,La4FeO8,0.9558049
mp-754265,Li2MgMn3O8,0.97358125
mp-754266,Li8TiS6,0.31403401
mp-754269,Nd3SbO7,0.27850735
mp-754272,Cs2Ba2O3,0.15309133
mp-754278,Fe3(OF2)2,0.000232632
mp-754279,Li4Cr3NiO8,0.94317967
mp-754280,Li5CoO4,0.8420194
mp-754281,LiCrFeO4,0.7513806
mp-754284,LiAlNiO3,0.544417
mp-754286,Co3OF5,0.102964185
mp-754292,Li3CrBAsO7,0.9884276
mp-754293,Co3(OF2)2,0.002542898
mp-754294,Li2VCo3O8,0.25273687
mp-754296,Eu3WO6,0.9791798
mp-754301,Li5Ti2V5O12,0.038151763
mp-754302,Dy2Zr2O7,0.9408561
mp-754304,BaYI5,0.9225058
mp-754305,Fe6O5F7,0.024693348
mp-754307,BaNdO3,0.40419742
mp-754308,Li3Cu3(PO4)2,0.011637332
mp-754310,Fe5(OF2)4,0.000307392
mp-754311,Mg(ReO4)2,0.75997853
mp-754315,Li3V4SnO12,0.9844981
mp-754318,MnZnO3,0.64494336
mp-754321,Li4V3CrO8,0.8837691
mp-754325,Li3Fe4(BO3)4,0.00024161
mp-754331,Na2VO3,0.83011556
mp-754335,Ga3NO3,0.013464568
mp-754337,LiVF4,0.7598218
mp-754339,LiSbTe2WO12,0.7041797
mp-754340,Li4Ti3Cr3(WO8)2,0.000554836
mp-754341,Ho2TeO6,0.23282632
mp-754343,Li3Co2SbO6,0.99016654
mp-754346,SrLiLa3MnO8,0.96505153
mp-754347,LiVBO4,0.99280566
mp-754348,Li2CrFeO4,0.9259344
mp-754350,V5CrO12,0.83042425
mp-754352,Na3CuO2,0.018031487
mp-754354,Ba4OF6,0.74429226
mp-754355,Tm(HO)3,0.002230811
mp-754359,Y6TeO12,0.031291835
mp-754362,Li3V2F9,0.73780704
mp-754365,Li2Cr2O7,0.98463374
mp-754367,Li4Nb3Fe3(NiO8)2,0.001041227
mp-754371,Mn6O7F5,0.027410714
mp-754372,LiCoOF2,0.44101462
mp-754373,Na2FeO3,0.392251
mp-754374,Mn3O5F,0.937652
mp-754377,K4TiO4,0.8869425
mp-754379,Mn3(O2F)2,0.001276388
mp-754386,Li2CrFeO4,0.9259344
mp-754388,BaSrI4,0.97715557
mp-754389,FeOF,0.010970052
mp-754392,BaEuO2,0.09938186
mp-754394,Mn3OF5,0.011256858
mp-754401,Al2O3,0.724566
mp-754405,Ce2TiO5,0.92113715
mp-754406,Li2CuPO4,0.40176743
mp-754408,Ba2SrI6,0.8580697
mp-754411,TaFeO4,0.97754765
mp-754412,Fe3O5F,0.1946588
mp-754414,SrSm2O4,0.8682866
mp-754416,Li4Mn(BO3)2,0.000615756
mp-754418,Co6OF11,0.2552778
mp-754420,Li7FeO5F,0.3581281
mp-754421,Li5Nb2V3O10,0.14942633
mp-754423,Mn2O3F,0.10304221
mp-754424,Li4NbNi3O8,0.97591114
mp-754425,Li2MnCr3O8,0.9164253
mp-754427,LiFe3(OF3)2,0.000572286
mp-754428,Na5LiMn2P2(CO7)2,0.000813565
mp-754432,Na2FeO4,0.11872532
mp-754436,Li3Y(NiO3)2,0.002652579
mp-754437,Na3(CoO2)2,0.003265929
mp-754440,Li4MnCr5O12,0.90892315
mp-754442,Li4Cu2Ni3Sb3O16,0.41689545
mp-754443,Li4Cr3NiO8,0.94317967
mp-754445,Li2Ti(BO3)2,0.006745565
mp-754446,Li2MnF4,0.76274234
mp-754448,Co3(OF2)2,0.002542898
mp-754449,Li5Cu2Ni5O12,0.7071506
mp-754450,Li2CrWO6,0.99415475
mp-754451,V5O12,0.9509091
mp-754452,LiV6O7F5,0.04119812
mp-754457,Li2FeF4,0.9723085
mp-754459,BCl(OF2)2,0.028086461
mp-754460,Fe6O11F,0.39628226
mp-754461,V4OF11,0.5935418
mp-754463,Na2FePCO7,0.93056625
mp-754464,Li3Co4NiO8,0.2970152
mp-754473,Li5Mn2V3O10,0.9825033
mp-754477,Fe6O5F7,0.024693336
mp-754479,CrSb(PO4)2,0.037322767
mp-754480,GdYO2,0.007094328
mp-754491,Fe2HgO4,0.060871366
mp-754492,Li2V3CrO8,0.7945327
mp-754493,Fe3(OF2)2,0.000232632
mp-754497,Mn3O5F,0.937652
mp-754498,Fe2O3F,0.05830896
mp-754499,LiMnCSO7,0.48904526
mp-754500,LiSn2P4H3O16,0.8781718
mp-754506,V2CrO6,0.7197168
mp-754508,MgFeO3,0.6189466
mp-754509,LiCoNiO4,0.071907535
mp-754510,K3NiPCO7,0.9600188
mp-754511,Co3(OF2)2,0.002542898
mp-754518,Fe2O3F,0.05830896
mp-754519,LiNb(TeO4)3,0.7137385
mp-754522,LiVCoO4,0.9851382
mp-754524,CeTiO3,0.6557762
mp-754525,Li4Ti3V3(TeO8)2,0.000387754
mp-754527,FeOF,0.010970064
mp-754528,Ti2Ni3Te3O16,0.78684896
mp-754529,Li2Ti2VO6,0.9759302
mp-754530,V4O3F5,0.032569528
mp-754533,LiFeP2HO7,0.988483
mp-754536,Fe10O9F11,0.011731779
mp-754540,CaPbI4,0.43186775
mp-754543,Na2FeO4,0.11872532
mp-754544,K3VPCO7,0.9884976
mp-754552,Li3Mn4(BO3)4,0.00121248
mp-754554,Li5Fe2P2(CO7)2,0.007608091
mp-754558,FeNi(PO4)2,0.1301595
mp-754559,Li4Fe3OF11,0.94572914
mp-754560,Mn3OF5,0.011256867
mp-754562,Li4Mn3Fe(BO3)4,0.000673429
mp-754563,Li4Ti2Mn3Cu3O16,0.9015762
mp-754564,Li2CoOF3,0.5491479
mp-754565,LiFe6O7F5,0.01135786
mp-754568,Na5LiMn2P2(CO7)2,0.000813564
mp-754570,Li4Ti3V3(SnO8)2,0.000884311
mp-754571,Li4Co7(OF7)2,0.001323777
mp-754572,BaCa2I6,0.65170115
mp-754573,LiMn2Si2O7,0.9838198
mp-754575,Li17Cr2O12,0.5822374
mp-754576,Li4MgCo3O8,0.85772544
mp-754577,Li3NbV4O8,0.004729525
mp-754578,TmGaO3,0.81853414
mp-754582,Li5Nb2Fe3O10,0.7927965
mp-754584,Na5CuO4,0.19268548
mp-754589,VOF,0.03293556
mp-754591,Fe3(OF2)2,0.000232632
mp-754598,Hg3SeO6,0.72248685
mp-754599,BaTm2O4,0.82366467
mp-754602,Fe3O5F,0.1946588
mp-754606,Fe6O11F,0.39628226
mp-754608,VSiO3,0.007785865
mp-754609,V2OF5,0.53164256
mp-754613,K2ErPCO7,0.86529666
mp-754616,FeOF,0.010970052
mp-754617,Na3FeO4,0.14116515
mp-754618,LiMnF4,0.8396602
mp-754621,Sm2Ge2O7,0.97818244
mp-754622,Fe2O3F,0.05830896
mp-754623,CrCo3O8,0.12985727
mp-754630,BaSrI4,0.97715557
mp-754635,Li2MnFe(PO4)2,0.004265368
mp-754640,Ce2SeO2,0.5997573
mp-754643,LiV2(SiO4)2,0.004556029
mp-754644,CrNi3(PO4)4,0.001690975
mp-754645,MgCl2O,0.027815042
mp-754646,Dy2Ge2O7,0.9768901
mp-754647,LiAlVO4,0.98789024
mp-754648,Li2MnF6,0.8587726
mp-754649,MnCSO7,0.28621638
mp-754654,NiSnO3,0.50541186
mp-754655,Eu2SeO2,0.028866444
mp-754657,HfMnO3,0.54119635
mp-754660,LiFeS2,0.8188599
mp-754662,LiFeF4,0.8994961
mp-754669,Li2VP2O7,0.9640453
mp-754670,V2O5,0.9904508
mp-754674,Lu(CuO2)2,0.6178231
mp-754677,Li2FeO2F,0.9397601
mp-754679,Li5V2Fe3O10,0.9940427
mp-754680,Li4Mn3Fe(BO3)4,0.000673429
mp-754681,Mn3Cr2Sb3O16,0.24784026
mp-754682,Li2TiCo3O8,0.67370653
mp-754683,VO2F,0.90918994
mp-754684,Ba4IrO6,0.9479764
mp-754685,Li4CrFe(WO6)2,0.34754843
mp-754688,Li4Co3OF11,0.5222644
mp-754689,Gd(AlGe)2,0.7901301
mp-754690,Mn6O5F7,0.04264497
mp-754691,V6O7F5,0.030432908
mp-754697,LiCoPO4,0.97341925
mp-754700,Li4V3FeO10,0.9933884
mp-754701,CaTiO3,0.9934968
mp-754703,Mn6O11F,0.8002088
mp-754707,LiFeF3,0.8729444
mp-754708,Li3V5Cr2O12,0.5467591
mp-754711,Nb2Pb2O7,0.9940783
mp-754712,NClO3,0.045477547
mp-754717,RbBrO4,0.22526753
mp-754719,V2Si2O7,0.7080233
mp-754721,LiVF4,0.75982183
mp-754722,Li4Ti3MnO8,0.95683885
mp-754723,Li2Ti3BiO8,0.94994164
mp-754725,UCd3O6,0.1397966
mp-754729,V3(O2F)2,0.0001865
mp-754730,SrCaI4,0.61548615
mp-754731,Fe3O5F,0.1946588
mp-754734,Li2Mn3(BO3)3,0.001492205
